nr,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
102,Międzyzdroje,Dziwnów,Trzebiatów
388,Polanica-Zdrój,Bystrzyca Kłodzka
389,Duszniki-Zdrój,Międzylesie
390,Kamieniec Ząbkowicki,Złoty Stok,Lądek-Zdrój
392,Bystrzyca Kłodzka,Stronie Śląskie,Lądek-Zdrój
393,Lubań,Leśna
395,Wrocław,Strzelin,Ziębice
396,Bierutów,Oława,Strzelin
439,Milicz,Twardogóra,Syców
455,Wrocław,Jelcz-Laskowice,Oława
405,Niemodlin,Tułowice,Korfantów
407,Nysa,Korfantów
409,Strzeleczki,Krapkowice,Gogolin,Strzelce Opolskie
411,Nysa,Głuchołazy
414,Opole,Prószków,Biała
423,Opole,Gogolin,Krapkowice,Zdzieszowice,Kędzierzyn-Koźle
424,Krapkowice,Gogolin
426,Zawadzkie,Strzelce Opolskie,Kędzierzyn-Koźle
435,Niemodlin,Opole
454,Namysłów,Opole
463,Ozimek,Kolonowskie,Zawadzkie
487,Byczyna,Gorzów Śląski,Olesno
481,Łask,Wieluń
484,Zelów,Bełchatów,Kamieńsk
485,Pabianice,Bełchatów
486,Wieluń,Działoszyn
702,Kutno,Piątek,Zgierz
703,Poddębice,Łęczyca,Piątek,Łowicz
708,Ozorków,Stryków,Brzeziny
710,Błaszki,Warta,Szadek,Lutomiersk,Konstantynów Łódzki,Łódź
713,Łódź,Ujazd,Tomaszów Mazowiecki,Opoczno
715,Brzeziny,Koluszki,Ujazd
716,Koluszki,Piotrków Trybunalski
725,Rawa Mazowiecka,Biała Rawska
726,Rawa Mazowiecka,Inowłódz,Opoczno,Żarnów
492,Kłobuck,Blachownia
789,Kalety,Woźniki,Koziegłowy,Myszków,Żarki
790,Dąbrowa Górnicza,Ogrodzieniec,Pilica
793,Przyrów,Żarki,Myszków,Siewierz
796,Zawiercie,Dąbrowa Górnicza
902,Gliwice,Zabrze,Ruda Śląska,Świętochłowice,Chorzów,Katowice
908,Częstochowa,Woźniki,Kalety,Miasteczko Śląskie,Tarnowskie Góry
910,Będzin,Dąbrowa Górnicza
911,Piekary Śląskie,Bytom
917,Krzanowice,Racibórz
919,Sośnicowice,Racibórz
921,Knurów,Zabrze
924,Knurów,Czerwionka-Leszczyny,Żory
925,Bytom,Ruda Śląska,Mikołów,Orzesze,Rybnik
931,Bieruń,Pszczyna
932,Wodzisław Śląski,Żory
934,Mysłowice,Imielin,Bieruń
935,Racibórz,Rydułtowy,Rybnik,Żory,Pszczyna
939,Strumień,Pszczyna
941,Ustroń,Wisła
942,Bielsko-Biała,Szczyrk,Wisła
944,Cieszyn,Skoczów,Bielsko-Biała
503,Tolkmicko,Elbląg
504,Elbląg,Frombork,Braniewo
505,Frombork,Młynary,Pasłęk
507,Braniewo,Pieniężno,Orneta,Dobre Miasto
509,Elbląg,Młynary
511,Górowo Iławeckie,Lidzbark Warmiński
512,Pieniężno,Górowo Iławeckie,Bartoszyce
513,Pasłęk,Orneta,Lidzbark Warmiński
519,Zalewo,Morąg
528,Orneta,Miłakowo,Morąg
545,Działdowo,Nidzica
590,Korsze,Reszel,Biskupiec
591,Kętrzyn,Mrągowo
592,Bartoszyce,Kętrzyn,Giżycko
593,Miłakowo,Dobre Miasto,Jeziorany
594,Bisztynek,Reszel,Kętrzyn
595,Jeziorany,Barczewo
600,Mrągowo,Szczytno
604,Nidzica,Wielbark
650,Węgorzewo,Gołdap
571,Nasielsk,Pułtusk
577,Gąbin,Sanniki
580,Sochaczew,Warszawa
614,Chorzele,Myszyniec
617,Ciechanów,Przasnysz
618,Pułtusk,Wyszków
627,Ostrołęka,Ostrów Mazowiecka,Kosów Lacki,Sokołów Podlaski
629,Radzymin,Marki,Ząbki,Warszawa
631,Nowy Dwór Mazowiecki,Marki,Zielonka,Warszawa
632,Płońsk,Nowe Miasto,Nasielsk,Legionowo,Marki
634,Warszawa,Ząbki,Zielonka,Kobyłka,Wołomin,Tłuszcz
637,Warszawa,Sulejówek,Dobre,Węgrów
638,Sulejówek,Warszawa
701,Ożarów Mazowiecki,Pruszków
719,Żyrardów,Grodzisk Mazowiecki,Milanówek,Podkowa Leśna,Brwinów,Pruszków,Warszawa
720,Błonie,Brwinów
721,Piaseczno,Konstancin-Jeziorna,Józefów
722,Piaseczno,Grójec
724,Warszawa,Konstancin-Jeziorna,Góra Kalwaria
727,Przysucha,Szydłowiec,Jastrząb
730,Warka,Głowaczów
731,Białobrzegi,Warka
735,Radom,Szydłowiec
739,Góra Kalwaria,Osieck
740,Przytyk,Radom
787,Pionki,Zwoleń
802,Mińsk Mazowiecki,Siennica,Latowicz
805,Osieck,Pilawa
647,Kolno,Stawiski
648,Nowogród,Stawiski
662,Suwałki,Augustów
665,Grajewo,Rajgród,Augustów
670,Goniądz,Suchowola,Dąbrowa Białostocka
671,Knyszyn,Tykocin
673,Lipsk,Dąbrowa Białostocka,Sokółka
676,Białystok,Supraśl,Krynki
678,Wysokie Mazowieckie,Białystok
681,Łapy,Brańsk,Ciechanowiec
685,Zabłudów,Hajnówka,Kleszczele
689,Bielsk Podlaski,Hajnówka
690,Czyżew,Ciechanowiec,Siemiatycze
693,Siemiatycze,Kleszczele
751,Suchedniów,Bodzentyn,Nowa Słupia,Ostrowiec Świętokrzyski
755,Ostrowiec Świętokrzyski,Ćmielów,Ożarów,Zawichost
756,Starachowice,Nowa Słupia,Łagów,Szydłów,Stopnica
757,Opatów,Iwaniska,Bogoria,Staszów,Stopnica
761,Piekoszów,Kielce
762,Małogoszcz,Chęciny,Kielce
764,Kielce,Daleszyce,Staszów,Połaniec
765,Chmielnik,Szydłów,Staszów,Osiek
766,Morawica,Pińczów
767,Pińczów,Busko-Zdrój
777,Zawichost,Sandomierz
775,Słomniki,Proszowice,Nowe Brzesko
780,Chełmek,Libiąż,Alwernia,Kraków
781,Chrzanów,Zator,Andrychów
953,Kalwaria Zebrzydowska,Skawina
957,Czarny Dunajec,NowyTarg
958,Czarny Dunajec,Zakopane
964,Niepołomice,Wieliczka,Dobczyce
965,Bochnia,Nowy Wiśnicz,Limanowa
967,Myślenice,Dobczyce
971,Piwniczna-Zdrój,Muszyna,Krynica-Zdrój
975,Dąbrowa Tarnowska,Żabno,Radłów,Wojnicz,Zakliczyn
977,Tarnów,Tuchów,Ciężkowice,Gorlice
980,Zakliczyn,Biecz
981,Bobowa,Grybów,Krynica-Zdrój
806,Łuków,Międzyrzec Podlaski
808,Łuków,Kock
812,Biała Podlaska,Włodawa,Chełm,Rejowiec,Krasnystaw
813,Międzyrzec Podlaski,Parczew,Ostrów Lubelski
815,Lubartów,Parczew
822,Lublin,Świdnik
824,Puławy,Opole Lubelskie,Józefów nad Wisłą,Annopol
830,Nałęczów,Lublin
833,Urzędów,Kraśnik
836,Bychawa,Piaski
843,Chełm,Zamość
844,Chełm,Hrubieszów
849,Zamość,Józefów
850,Tomaszów Lubelski,Tyszowce
853,Józefów,Tomaszów Lubelski
874,Puławy,Lublin
855,Zaklików,Stalowa Wola
865,Jarosław,Oleszyce,Cieszanów,Narol
867,Sieniawa,Oleszyce,Lubaczów
871,Tarnobrzeg,Stalowa Wola
872,Baranów Sandomierski,Nowa Dęba,Nisko
875,Mielec,Sokołów Małopolski,Leżajsk
877,Leżajsk,Łańcut
880,Jarosław,Pruchnik
881,Sokołów Małopolski,Łańcut,Kańczuga,Pruchnik
884,Dynów,Dubiecko,Przemyśl
886,Brzozów,Sanok
984,Radomyśl Wielki,Mielec
985,Baranów Sandomierski,Mielec,Dębica
119,Szczecin,Pyrzyce,Lipiany,Gorzów Wielkopolski
151,Świdwin,Łobez,Węgorzyno,Ińsko,Recz,Choszczno,Pełczyce,Barlinek,Gorzów Wielkopolski
156,Lipiany,Barlinek,Strzelce Krajeńskie
160,Suchań,Choszczno,Dobiegniew,Drezdenko,Międzychód
174,Drezdenko,Krzyż Wielkopolski,Wieleń
177,Czaplinek,Mirosławiec,Tuczno,Człopa,Wieleń
178,Wałcz,Trzcianka,Czarnków,Oborniki
181,Drezdenko,Wieleń,Czarnków
188,Człuchów,Debrzno,Złotów,Krajenka,Piła
189,Jastrowie,Złotów,Więcbork
203,Darłowo,Ustka
206,Koszalin,Polanów,Miastko
237,Czersk,Tuchola
240,Chojnice,Tuchola
241,Tuchola,Sępólno Krajeńskie,Więcbork,Mrocza,Nakło nad Notecią,Kcynia,Wągrowiec,Rogoźno
242,Więcbork,Łobżenica,Wyrzysk,Gołańcz
265,Brześć Kujawski,Kowal,Gostynin
266,Ciechocinek,Aleksandrów Kujawski,Radziejów,Piotrków Kujawski,Sompolno,Konin
270,Brześć Kujawski,Lubraniec,Izbica Kujawska,Koło
292,Nowa Sól,Bytom Odrzański,Głogów,Ścinawa
296,Kożuchów,Żagań,Iłowa,Węgliniec,Lubań
297,Kożuchów,Szprotawa,Bolesławiec,Lwówek Śląski
305,Nowy Tomyśl,Wolsztyn,Wschowa
315,Wolsztyn,Nowa Sól
323,Leszno,Góra
324,Szlichtyngowa,Góra
328,Nowe Miasteczko,Przemków,Chocianów,Chojnów,Złotoryja,Świerzawa,Wojcieszów
333,Nowe Miasteczko,Polkowice,Lubin,Legnica
350,Łęknica,Gozdnica,Bolesławiec
382,Złotoryja,Jawor,Strzegom,Świdnica,Dzierżoniów,Piława Górna,Ząbkowice Śląskie,Kamieniec Ząbkowicki,Paczków
385,Ząbkowice Śląskie,Ziębice,Grodków
408,Kędzierzyn-Koźle,Sośnicowice,Gliwice
416,Głogówek,Głubczyce,Kietrz,Racibórz
449,Syców,Ostrzeszów,Grabów nad Prosną
450,Kalisz,Grabów nad Prosną,Wieruszów
451,Oleśnica,Bierutów,Namysłów
473,Koło,Dąbie,Uniejów,Szadek,Łask,Piotrków Trybunalski
482,Kępno,Wieruszów,Lututów,Złoczew,Sieradz,Zduńska Wola,Łask,Pabianice,Łódź
483,Łask,Częstochowa
494,Olesno,Częstochowa
521,Kwidzyn,Prabuty,Susz,Iława
527,Dzierzgoń,Pasłęk,Morąg,Olsztyn
538,Radzyń Chełmiński,Łasin,Nowe Miasto Lubawskie,Nidzica
541,Lubawa,Lidzbark,Lubowidz,Żuromin,Bieżuń,Sierpc
544,Brodnica,Lidzbark,Działdowo,Mława,Przasnysz,Ostrołęka
559,Lipno,Płock
560,Brodnica,Rypin,Sierpc
562,Dobrzyń nad Wisłą,Płock
563,Rypin,Żuromin,Mława
573,Gostynin,Żychlin
583,Żychlin,Sanniki
584,Sanniki,Kiernozia,Łowicz
645,Myszyniec,Nowogród,Łomża
651,Gołdap,Sejny
653,Olecko,Suwałki,Sejny
655,Olecko,Suwałki
677,Łomża,Ostrów Mazowiecka
698,Siedlce,Mordy,Łosice,Terespol
705,Sochaczew,Bolimów,Skierniewice,Jeżów
707,Skierniewice,Rawa Mazowiecka,Nowe Miasto nad Pilicą
723,Sandomierz,Tarnobrzeg
728,Grójec,Mogielnica,Nowe Miasto nad Pilicą,Odrzywół,Drzewica,Gowarczów,Końskie,Radoszyce,Łopuszno,Małogoszcz
742,Przedbórz,Włoszczowa
744,Radom,Starachowice
746,Żarnów,Końskie
747,Iłża,Lipsko,Solec nad Wisłą,Opole Lubelskie,Bełżyce
749,Przysucha,Końskie
754,Ostrowiec Świętokrzyski,Solec nad Wisłą
758,Iwaniska,Klimontów,Koprzywnica,Tarnobrzeg
768,Działoszyce,Skalbmierz,Kazimierza Wielka,Koszyce,Brzesko
776,Kraków,Proszowice,Kazimierza Wielka,Wiślica
783,Olkusz,Wolbrom,Miechów,Skalbmierz
786,Częstochowa,Koniecpol,Włoszczowa,Łopuszno,Piekoszów,Kielce
791,Myszków,Zawiercie,Ogrodzieniec,Olkusz,Trzebinia
794,Koniecpol,Pilica,Wolbrom,Kraków
801,Warszawa,Józefów,Karczew,Maciejowice,Dęblin,Puławy
803,Stoczek Łukowski,Siedlce
807,Maciejowice,Żelechów,Łuków
835,Lublin,Frampol,Biłgoraj,Tarnogród,Sieniawa,Przeworsk,Kańczuga,Jawornik Polski,Dynów
857,Zaklików,Modliborzyce
858,Ulanów,Biłgoraj,Zwierzyniec,Szczebrzeszyn
863,Tarnogród,Cieszanów
878,Janów Lubelski,Nisko,Sokołów Małopolski,Rzeszów,Tyczyn
901,Olesno,Dobrodzień,Zawadzkie,Pyskowice,Gliwice
933,Pszów,Wodzisław Śląski,Jastrzębie-Zdrój,Pszczyna,Brzeszcze,Oświęcim,Libiąż,Chrzanów
946,Żywiec,Sucha Beskidzka
948,Oświęcim,Kęty,Żywiec
973,Busko-Zdrój,Nowy Korczyn,Żabno,Tarnów
993,Gorlice,Dukla
